lagoslakeid,lake_namegnis,lake_states,lake_depth_state,lake_lat_decdeg,lake_lon_decdeg,lake_maxdepth_m,lake_meandepth_m,lake_waterarea_ha,lake_depth_sourcename,lake_depth_sourceurl,lake_maxdepth_effort,lake_meandepth_effort
103166,NA,MN,MN,45.18302424,-93.39018396,2.9,NA,4.450119832,NULL,NULL,LAGOSNE,NULL
103181,NA,MN,MN,45.88736565,-95.48372468,37.48262787,NA,164.6048443,NULL,NULL,bathymetry,NULL
103186,NA,MN,MN,44.94484514,-92.9719672,4.670362473,NA,37.85114091,NULL,NULL,bathymetry,NULL
103194,NA,MN,MN,45.33350781,-94.95800963,1,NA,555.48698,NULL,NULL,LAGOSNE,NULL
103201,NA,MN,MN,44.78878425,-93.59028709,17.4,NA,4.602979168,MN_MPCA_SECCHI,NULL,LAGOSNE,NULL
103205,NA,IA MN,IA,43.49932108,-94.45907845,2,NA,271.1158607,NULL,NULL,LAGOSNE,NULL
103210,NA,MN,MN,44.79353974,-93.10639533,3,NA,3.530601226,NULL,NULL,LAGOSNE,NULL
103214,NA,MN,MN,44.84063402,-93.11503286,3,NA,8.405734136,NULL,NULL,LAGOSNE,NULL
103235,NA,WI,WI,45.61619216,-92.14758148,4,NA,7.348351233,NULL,NULL,LAGOSNE,NULL
103236,NA,WI,WI,46.03944928,-91.5596943,9,4,23.59894103,NULL,NULL,LAGOSNE,LAGOSNE
103461,NA,MN,MN,46.7236942,-95.90300265,3.047851324,NA,61.31253677,NULL,NULL,bathymetry,NULL
103462,NA,MN,MN,45.91372006,-96.05328983,1,NA,20.13713365,NULL,NULL,LAGOSNE,NULL
103496,NA,MN,MN,47.75999232,-95.23521627,11.8872,NA,42.18573856,MN_MPCA_SECCHI,NULL,LAGOSNE,NULL
103504,NA,MN,MN,46.86881822,-96.15237287,3,NA,23.61790312,NULL,NULL,LAGOSNE,NULL
103522,NA,MN,MN,47.81205572,-94.23712273,10.66747952,NA,1188.152559,NULL,NULL,bathymetry,NULL
103523,NA,MN,MN,48.48359014,-92.84352711,5.790566921,NA,25.24354394,NULL,NULL,bathymetry,NULL
103530,NA,MN,MN,48.11171436,-92.33119155,9,NA,47.08436802,NULL,NULL,LAGOSNE,NULL
103647,NA,ME,ME,45.11030917,-69.98729961,10.36320019,4.6,10.18096125,NULL,NULL,bathymetry,LAGOSNE
103670,NA,MA,MA,42.29430946,-71.61233516,6.09570253,NA,70.1439193,NULL,NULL,bathymetry,NULL
103675,NA,MA,MA,42.53703366,-72.97997192,15.23925632,NA,18.8553423,NULL,NULL,bathymetry,NULL
103715,NA,CT,CT,41.18456394,-73.26058173,7.9,NA,19.23057492,CT_DEEP_CHEM_GRANT_PROGRAM,NULL,LAGOSNE,NULL
103722,NA,NY,NY,43.12742507,-74.58849064,11,4,7.472339148,NULL,NULL,LAGOSNE,LAGOSNE
103733,NA,NY,NY,42.62313305,-73.53100042,21,NA,49.97830699,NULL,NULL,LAGOSNE,NULL
103741,NA,NY,NY,43.82830982,-73.90551413,4,2,18.04098039,NULL,NULL,LAGOSNE,LAGOSNE
103751,NA,NY,NY,40.89201217,-72.67318148,14.33,NA,26.09388729,NULL,NULL,LAGOSNE,NULL
103754,NA,NY,NY,40.66839636,-73.46804513,0.5,NA,15.84604258,NULL,NULL,LAGOSNE,NULL
103837,NA,WI,WI,46.4944006,-91.71380683,2,NA,18.76880552,NULL,NULL,LAGOSNE,NULL
103896,NA,MI,MI,46.07858627,-86.79904974,5,NA,7.906545333,NULL,NULL,LAGOSNE,NULL
104043,NA,NY,NY,43.56616428,-75.22686017,10.1,4.5,4.17004122,NULL,NULL,LAGOSNE,LAGOSNE
104044,NA,NY,NY,44.3595189,-74.42927859,16,8,5.731437363,NULL,NULL,LAGOSNE,LAGOSNE
104047,NA,NY,NY,44.39246274,-74.35807852,2,1,4.371541381,NULL,NULL,LAGOSNE,LAGOSNE
104051,NA,NY,NY,44.04577517,-74.18264282,2,1,3.660236145,NULL,NULL,LAGOSNE,LAGOSNE
104054,NA,NY,NY,44.38745014,-74.29623134,18,6,32.0261687,NULL,NULL,LAGOSNE,LAGOSNE
104061,NA,NY,NY,43.6830654,-73.66044265,8,2,40.60250877,NULL,NULL,LAGOSNE,LAGOSNE
104063,NA,NY,NY,44.48287939,-73.93898016,7.62,NA,659.975431,NULL,NULL,LAGOSUS,NULL
104066,NA,NY,NY,44.30089834,-74.38907085,5,2,1.002938015,NULL,NULL,LAGOSNE,LAGOSNE
104100,NA,OH,OH,39.66174382,-84.64626739,3.9,NA,6.509524026,NLA2012,NULL,NLA,NULL
104122,NA,IN,IN,39.2376872,-86.08718611,10.1,NA,11.19273642,IN_CLP_DEPTHS,NULL,LAGOSNE,NULL
104172,NA,MN,MN,44.94719911,-93.51782777,14,5,5.273412344,NULL,NULL,LAGOSNE,LAGOSNE
104174,NA,MN,MN,46.31403895,-94.50238989,7.610432625,NA,248.0293789,NULL,NULL,bathymetry,NULL
104189,NA,MN,MN,45.02072042,-93.08769174,1.712,NA,3.636541202,NULL,NULL,LAGOSNE,NULL
104195,NA,MN,MN,45.82268301,-94.80429412,13.71533108,NA,19.58918893,NULL,NULL,bathymetry,NULL
104200,NA,MN,MN,45.32381201,-94.15770357,15.23925591,NA,39.51028359,NULL,NULL,bathymetry,NULL
104203,NA,MN,MN,47.51432606,-93.42745259,17,NA,38.69418649,NULL,NULL,LAGOSNE,NULL
104215,NA,MN,MN,47.06673531,-94.20491228,2.877250433,NA,268.7199818,NULL,NULL,bathymetry,NULL
104234,NA,MN,MN,45.24200731,-94.95105332,3,NA,66.522979,NULL,NULL,LAGOSNE,NULL
104261,NA,MN,MN,45.51289725,-95.3142503,4.6,NA,11.12188634,MN_MPCA_SECCHI,NULL,LAGOSNE,NULL
104280,NA,MN,MN,46.39527212,-92.70668469,14.88550472,NA,41.6853131,NULL,NULL,bathymetry,NULL
104301,NA,MN,MN,45.58807422,-93.054657,16.02726555,NA,88.23111517,NULL,NULL,bathymetry,NULL
104389,NA,IA,IA,42.73257348,-94.90014045,1.2,NA,66.13331754,NLA2007,NULL,NLA,NULL
104511,NA,MN,MN,47.62009705,-95.13939524,25.23226738,NA,76.12004774,NULL,NULL,bathymetry,NULL
104528,NA,MN,MN,46.83110407,-96.33355998,11.57790661,NA,46.45671721,NULL,NULL,bathymetry,NULL
104531,NA,MN,MN,48.17227951,-90.8610923,5,NA,12.28322677,NULL,NULL,LAGOSNE,NULL
104533,NA,MN,MN,48.0705719,-91.23481795,14,NA,41.51680981,NULL,NULL,LAGOSNE,NULL
104552,NA,MN,MN,48.12422048,-91.84989048,3.9624,NA,68.1019294,MN_MPCA_SECCHI,NULL,LAGOSNE,NULL
104561,NA,MN,MN,47.68952609,-93.77626732,3.048,NA,11.76493882,MN_MPCA_SECCHI,NULL,LAGOSNE,NULL
104592,NA,IA,IA,40.71454125,-92.88321694,5.486132277,NA,11.93442502,NULL,NULL,bathymetry,NULL
104658,NA,ME,ME,46.88809576,-68.73311673,5.486400127,NA,20.00003636,NULL,NULL,bathymetry,NULL
104663,NA,ME,ME,45.80422368,-69.04464093,4,NA,4.37819493,NULL,NULL,bathymetry,NULL
104668,NA,ME,ME,45.24880166,-70.52099793,6.705599785,NA,9.847206005,NULL,NULL,bathymetry,NULL
104672,NA,ME,ME,44.74115057,-69.22139807,9.144000053,3,50.63159285,NULL,NULL,bathymetry,LAGOSNE
104717,NA,NH,NH,42.81840609,-72.18461162,1.523925632,NA,4.688167241,NULL,NULL,bathymetry,NULL
104761,NA,NY,NY,43.68098036,-74.29355286,9,3,26.63653168,NULL,NULL,LAGOSNE,LAGOSNE
104831,NA,NY,NY,41.57281361,-74.98248946,5.3,NA,28.19152628,NULL,NULL,LAGOSNE,NULL
104835,Beltzville Lake,PA,PA,40.85982051,-75.61509231,38.4,NA,422.4172956,NLA2012,https://www.fishandboat.com/Transact/AnglerBoater/AnglerBoater2006/MarchApril/Documents/reg3parks.pdf,LAGOSNE_Q500,NULL
104868,NA,MN,MN,48.03393663,-90.50557719,9.4,NA,9.261088723,MN_MPCA_SECCHI,NULL,LAGOSNE,NULL
104870,NA,MN,MN,48.00851398,-90.49656072,6.1,NA,75.82565192,MN_MPCA_SECCHI,NULL,LAGOSNE,NULL
104885,NA,MN,MN,47.52385504,-92.54362087,8.670703888,NA,17.9642209,NULL,NULL,bathymetry,NULL
104905,NA,WI,WI,45.37390312,-88.98557532,7,NA,4.230283244,NULL,NULL,LAGOSNE,NULL
104947,NA,IN,IN,41.51839113,-85.45614859,13.7,5.5,5.611515519,IN_CLP_DEPTHS,NULL,LAGOSNE,LAGOSNE
105013,NA,MI,MI,42.66313928,-83.64919815,2.91,NA,16.5587137,NULL,NULL,LAGOSNE,NULL
105017,NA,MI,MI,42.73862987,-83.41318249,16,NA,9.636975399,NULL,NULL,LAGOSNE,NULL
105069,NA,NY,NY,44.04961454,-74.94876655,2.4,1.5,1.624005797,NULL,NULL,LAGOSNE,LAGOSNE
105070,NA,NY,NY,44.12688591,-74.75779649,1.2,0.8,3.168324059,NULL,NULL,LAGOSNE,LAGOSNE
105075,NA,NY,NY,44.17870928,-74.62037343,1.2,0.9,2.22046469,NULL,NULL,LAGOSNE,LAGOSNE
105077,NA,NY,NY,44.51079034,-74.60391499,12,4,7.111267301,NULL,NULL,LAGOSNE,LAGOSNE
105082,NA,NY,NY,43.59863484,-75.05481929,5,2,22.91913264,NULL,NULL,LAGOSNE,LAGOSNE
105083,NA,NY,NY,44.26008646,-75.18822153,12.2,3.8,27.37565682,NULL,NULL,LAGOSNE,LAGOSNE
105084,NA,NY,NY,43.7936215,-74.65135139,3,1.6,2.197245186,NULL,NULL,LAGOSNE,LAGOSNE
105102,NA,WV,WV,38.80446311,-81.62346729,6.7056,5.4864,83.29911853,NULL,NULL,LAGOSUS,LAGOSUS
105108,NA,WV,WV,39.94557391,-80.52589096,3.99288,NA,16.92358362,NULL,NULL,LAGOSUS,NULL
105220,NA,MN,MN,46.95851849,-93.9747002,24.38281059,NA,506.1446257,NULL,NULL,bathymetry,NULL
105236,NA,MN,MN,44.90137655,-94.40466886,1.371144295,NA,61.4079154,NULL,NULL,bathymetry,NULL
105245,NA,MN,MN,46.66373456,-94.25348502,21.33495903,NA,136.219883,NULL,NULL,bathymetry,NULL
105254,NA,MN,MN,45.30047815,-94.93582028,2.6,NA,11.11047756,NULL,NULL,LAGOSNE,NULL
105263,NA,MN,MN,47.09045425,-94.59342156,18.22005463,NA,54.68826666,NULL,NULL,bathymetry,NULL
105283,NA,MN,MN,45.01101983,-93.58818459,8,NA,4.119406202,NULL,NULL,LAGOSNE,NULL
105285,NA,MN,MN,45.33828287,-93.98572299,12.36187935,NA,21.32733669,NULL,NULL,bathymetry,NULL
105366,NA,MN,MN,46.52243642,-92.64139233,7.619627953,NA,19.54863739,NULL,NULL,bathymetry,NULL
105410,NA,WI,WI,45.62214782,-89.50548622,4,NA,10.77622808,NULL,NULL,LAGOSNE,NULL
105413,NA,WI,WI,45.90783749,-89.91723978,3.2,NA,36.16638093,NLA2007,NULL,NLA,NULL
105421,NA,IA,IA,43.38959413,-93.49743607,3.047851265,NA,360.5026464,NULL,NULL,bathymetry,NULL
105556,NA,MN,MN,46.65370108,-96.14726813,4.909525394,NA,40.3342327,NULL,NULL,bathymetry,NULL
105575,NA,MN,MN,46.37260518,-95.76245515,2,NA,40.82466224,NULL,NULL,LAGOSNE,NULL
105580,NA,MN,MN,46.60042239,-95.72440915,0.61635977,NA,27.9079684,NULL,NULL,bathymetry,NULL
105596,NA,MN,MN,48.63110785,-95.53327228,8.221998215,NA,78.62934251,NULL,NULL,bathymetry,NULL
105604,NA,MN,MN,48.51874263,-92.70721964,4,NA,14.65850183,NULL,NULL,LAGOSNE,NULL
105605,NA,MN,MN,47.6729904,-92.99158387,6.400440693,NA,137.6597136,NULL,NULL,bathymetry,NULL
105615,NA,MN,MN,47.66924962,-93.98775009,4.571776867,NA,62.81645401,NULL,NULL,bathymetry,NULL
105646,NA,MO,MO,40.08066522,-93.57653944,6.8,NA,28.25274632,NLA2012,NULL,NLA,NULL
105650,NA,MO,MO,40.10240225,-92.67091177,7.7,NA,35.03718961,NULL,NULL,LAGOSNE,NULL
105709,NA,AR,AR,36.06752394,-91.14392475,3,1.3,222.41327,NULL,NULL,LAGOSUS,LAGOSUS
105731,NA,ME,ME,45.04517533,-68.750577,3,NA,32.31671218,NULL,NULL,bathymetry,NULL
105732,NA,ME,ME,45.50886324,-69.39844125,10.66800022,NA,69.24155369,NULL,NULL,bathymetry,NULL
105733,NA,ME,ME,46.26905635,-69.17019252,5.181600094,NA,25.21049231,NULL,NULL,bathymetry,NULL
105737,NA,ME,ME,45.66962572,-68.68151706,5.486400127,NA,26.1351981,NULL,NULL,bathymetry,NULL
105745,NA,ME,ME,45.01553876,-69.86931701,2,NA,9.79133077,NULL,NULL,bathymetry,NULL
105746,NA,ME,ME,45.65462578,-69.92739061,5.2,NA,11.41369378,NLA2012,NULL,NLA,NULL
105750,NA,ME,ME,44.98449441,-70.41922319,3.352799892,NA,14.41439378,NULL,NULL,bathymetry,NULL
105751,NA,ME,ME,45.07383744,-70.77133451,15,NA,101.8610355,NULL,NULL,bathymetry,NULL
105756,NA,ME,ME,44.92911975,-68.27656804,5.181600094,NA,13.82130999,NULL,NULL,bathymetry,NULL
105766,NA,MA,MA,42.53756417,-71.60461675,2.438281012,NA,4.602283836,NULL,NULL,bathymetry,NULL
105813,NA,MA,MA,42.29194573,-71.78564161,1.1,NA,2.54193464,NULL,NULL,LAGOSNE,NULL
105840,NA,NY,NY,41.35466448,-74.05740786,9.4488,NA,60.48074372,Navionics,NULL,LAGOSUS,NULL
105847,NA,NY,NY,43.77538732,-73.6567717,10,4,3.578276604,NULL,NULL,LAGOSNE,LAGOSNE
105851,NA,NY,NY,43.82668039,-73.70832729,3,2,9.832148932,NULL,NULL,LAGOSNE,LAGOSNE
105870,NA,NY,NY,43.98684619,-74.24129199,7.9,2.8,49.03616838,NULL,NULL,LAGOSNE,LAGOSNE
106011,NA,MI,MI,43.26294881,-85.09255507,9.143553795,NA,13.66359289,NULL,NULL,bathymetry,NULL
106030,NA,MI,MI,44.81536676,-84.96909649,11,NA,34.50403958,NULL,NULL,LAGOSNE,NULL
106038,NA,MI,MI,46.45457931,-86.25932529,9.143553795,NA,54.83539365,NULL,NULL,bathymetry,NULL
106070,NA,MI,MI,42.60396594,-83.60105637,9.143553795,NA,34.64176317,NULL,NULL,bathymetry,NULL
106073,NA,MI,MI,42.20203928,-83.95177608,11,NA,79.25589505,Basins?,NULL,LAGOSNE,NULL
106121,NA,NY,NY,44.39108241,-74.34300509,3,2,2.500562065,NULL,NULL,LAGOSNE,LAGOSNE
106128,NA,NY,NY,44.06660401,-74.3886236,5.2,2.7,15.60132826,NULL,NULL,LAGOSNE,LAGOSNE
106133,NA,NY,NY,44.24255234,-75.15427315,4,2.5,1.336542747,NULL,NULL,LAGOSNE,LAGOSNE
106137,NA,NY,NY,44.56327368,-74.0807259,16.5,NA,143.8672436,NULL,NULL,LAGOSUS,NULL
106139,NA,NY,NY,44.3140189,-74.37611427,6,3,10.02668489,NULL,NULL,LAGOSNE,LAGOSNE
106260,NA,MN,MN,45.63187332,-94.81031421,4.876562119,NA,40.41332645,NULL,NULL,bathymetry,NULL
106275,NA,MN,MN,46.34941923,-93.82268296,10.0584,NA,42.12299314,MN_MPCA_SECCHI,NULL,LAGOSNE,NULL
106317,NA,MN,MN,47.58919354,-94.2596611,10.3632,NA,28.77956034,MN_MPCA_SECCHI,NULL,LAGOSNE,NULL
106329,NA,MN,MN,45.17677503,-95.10202006,4.266970634,NA,251.5024239,NULL,NULL,bathymetry,NULL
106374,NA,WI,WI,46.36829711,-91.61349882,1,NA,4.904317753,NULL,NULL,LAGOSNE,NULL
106400,NA,WI,WI,46.01298168,-89.98067939,1.5,NA,5.863641402,NULL,NULL,LAGOSNE,NULL
106448,NA,WI,WI,43.21826639,-88.31141355,6.6,NA,9.593041242,NLA2007,NULL,NLA,NULL
106557,NA,MN,MN,46.9475254,-96.2200019,2,NA,62.92874942,NULL,NULL,LAGOSNE,NULL
106589,NA,MN,MN,46.93076193,-95.76228645,5.48210907,NA,485.5157747,NULL,NULL,bathymetry,NULL
106712,NA,ME,ME,47.18156321,-69.10716408,2.133599997,NA,25.00057287,NULL,NULL,bathymetry,NULL
106715,NA,ME,ME,46.11331747,-68.01742435,2,NA,17.7035772,NULL,NULL,bathymetry,NULL
106719,NA,ME,ME,45.62592028,-69.13091148,19,NA,137.679366,NULL,NULL,bathymetry,NULL
106723,NA,ME,ME,45.95237344,-70.23585139,2,NA,4.732282281,NULL,NULL,bathymetry,NULL
106724,NA,ME,ME,45.19140857,-69.90035888,5.486400127,NA,15.76452217,NULL,NULL,bathymetry,NULL
106725,NA,ME,ME,45.65329283,-70.41782998,10.36320019,NA,6.203724297,NULL,NULL,bathymetry,NULL
106726,NA,ME,ME,44.62289548,-69.90063022,2.43840003,NA,4.301282796,NULL,NULL,bathymetry,NULL
106736,NA,ME,ME,44.56528824,-68.10540385,7.315199852,NA,57.81166336,NULL,NULL,bathymetry,NULL
106742,NA,ME,ME,44.89328565,-67.9476733,4,NA,11.25895269,NULL,NULL,bathymetry,NULL
106749,NA,NH,NH,43.64873935,-71.2031469,9.143553795,4.7,58.23292578,NULL,NULL,bathymetry,LAGOSNE
106783,NA,MA,MA,41.80459276,-70.61234662,5.8,2.5,14.41734097,NULL,NULL,LAGOSNE,LAGOSNE
106820,NA,CT,CT,41.73452706,-71.86610612,6.705272783,NA,38.45659769,NULL,NULL,bathymetry,NULL
106829,NA,NY,NY,43.47439621,-74.70840426,12,4,6.114348997,NULL,NULL,LAGOSNE,LAGOSNE
106834,NA,NY,NY,43.34113728,-74.4537624,3,1.4,12.33218932,NULL,NULL,LAGOSNE,LAGOSNE
106849,NA,NY,NY,43.17834312,-74.47409565,5,1,6.364863164,NULL,NULL,LAGOSNE,LAGOSNE
106853,NA,NY,NY,43.48743517,-74.3620519,19,NA,597.1977973,NULL,NULL,LAGOSNE,NULL
106857,NA,NY,NY,41.04172747,-71.95236725,8.2296,2.5908,70.52604222,NULL,NULL,LAGOSNE,LAGOSNE
106907,NA,NY,NY,41.72735726,-74.64595806,8.5,NA,29.9510356,NULL,NULL,LAGOSNE,NULL
106946,NA,MN,MN,47.58820271,-92.3005985,12.1914053,NA,121.1414926,NULL,NULL,bathymetry,NULL
107111,NA,MI,MI,42.67794145,-83.34205752,22,NA,40.51824355,NULL,NULL,LAGOSNE,NULL
107147,NA,NY,NY,44.12972204,-74.31168173,2.6,1.3,1.556470854,NULL,NULL,LAGOSNE,LAGOSNE
107149,NA,NY,NY,43.59980642,-74.81900312,6,3,18.21330488,NULL,NULL,LAGOSNE,LAGOSNE
107151,NA,NY,NY,44.25318923,-75.11050068,7,3.6,6.291262854,NULL,NULL,LAGOSNE,LAGOSNE
107152,NA,NY,NY,44.15608053,-74.98398245,5.2,2.6,6.043160901,NULL,NULL,LAGOSNE,LAGOSNE
107165,NA,NY,NY,44.56873535,-74.09078446,5,2,1.354473019,NULL,NULL,LAGOSNE,LAGOSNE
107170,NA,NY,NY,44.12120257,-73.50874747,9,3,2.951670323,NULL,NULL,LAGOSNE,LAGOSNE
107177,NA,MD PA,PA,39.68741563,-79.38420046,20.5,NA,1180.174789,NLA2007,NULL,NLA,NULL
107178,NA,WV,WV,39.46971757,-79.49869414,6.5,NA,59.85533904,NLA2012,NULL,NLA,NULL
107285,NA,MN,MN,47.5614594,-94.686435,25.3,NA,162.0730132,MN_MPCA_SECCHI,NULL,LAGOSNE,NULL
107289,NA,MN,MN,47.4217715,-93.99369577,8.8,NA,73.30684732,MN_MPCA_SECCHI,NULL,LAGOSNE,NULL
107299,NA,MN,MN,45.44768328,-94.50710901,12.552,NA,14.71293298,NULL,NULL,LAGOSNE,NULL
107300,NA,MN,MN,47.63046972,-93.42962592,7,NA,3.923498428,NULL,NULL,LAGOSNE,NULL
107309,NA,MN,MN,47.04682405,-94.95339697,7.619627953,NA,39.2968361,NULL,NULL,bathymetry,NULL
107313,NA,MN,MN,46.41764929,-95.53042756,14.91921902,NA,104.3389362,NULL,NULL,bathymetry,NULL
107336,NA,MN,MN,44.80602166,-92.90311633,4.6,NA,2.820707658,NULL,NULL,LAGOSNE,NULL
107343,NA,MN,MN,47.00561869,-94.9318158,16.45686722,NA,36.82943987,NULL,NULL,bathymetry,NULL
107365,NA,MN,MN,46.48103407,-93.58325814,12,NA,66.72071595,NULL,NULL,LAGOSNE,NULL
107382,NA,MN,MN,44.77882276,-93.14171342,2.5,NA,15.2777063,NULL,NULL,LAGOSNE,NULL
107445,NA,WI,WI,46.16782259,-91.14927765,9.6,NA,3.320888926,NULL,NULL,LAGOSNE,NULL
107464,NA,WI,WI,45.71505521,-89.38543491,6,NA,4.793813588,NULL,NULL,LAGOSNE,NULL
107503,NA,MO,MO,40.44789173,-92.20265266,8.6,NA,16.66132638,NULL,NULL,LAGOSNE,NULL
107505,NA,MN,MN,44.30465975,-93.46979569,1,NA,125.1308737,NULL,NULL,LAGOSNE,NULL
107591,NA,IL,IL,38.75103979,-89.99226437,7,NA,6.019939816,NLA2012,NULL,NLA,NULL
107627,NA,MN,MN,46.84366052,-96.16145926,2,NA,7.693062949,NULL,NULL,LAGOSNE,NULL
107648,NA,MN,MN,47.66282645,-93.8071779,24.38281059,NA,56.63556075,NULL,NULL,bathymetry,NULL
107654,NA,MN,MN,48.00564979,-91.32778635,1.524,NA,10.6270808,MN_MPCA_SECCHI,NULL,LAGOSNE,NULL
107694,NA,MO,MO,39.88084486,-94.38200495,6.2,NA,15.50456478,NULL,NULL,LAGOSNE,NULL
107749,NA,ME,ME,47.27144953,-69.15443786,2,NA,8.235417881,NULL,NULL,bathymetry,NULL
107751,NA,ME,ME,46.31910751,-69.58269253,17.67840004,NA,54.4944826,NULL,NULL,bathymetry,NULL
107752,NA,ME,ME,45.04659817,-68.77005846,2,NA,31.63154973,NULL,NULL,bathymetry,NULL
107757,NA,ME,ME,45.00000599,-70.11016168,3,1,17.03444977,NULL,NULL,LAGOSNE,LAGOSNE
107759,NA,ME,ME,45.76210389,-69.59125279,2,1,8.141929536,NULL,NULL,LAGOSNE,LAGOSNE
107761,NA,ME,ME,45.26812167,-70.12551727,16,7,6.88854685,NULL,NULL,LAGOSNE,LAGOSNE
107763,NA,ME,ME,44.17682955,-69.12943474,5,NA,4.294249771,NULL,NULL,bathymetry,NULL
107776,NA,NH,NH,44.11570364,-71.40623192,2.9,1.1,3.54513313,NH_SUNAPEE,NULL,LAGOSNE,LAGOSNE
107778,NA,NH,NH,42.93812451,-71.29044247,1.523925632,NA,7.847403863,NULL,NULL,bathymetry,NULL
107779,NA,NH,NH,43.20074124,-71.24652267,3.352636391,NA,4.540808866,NULL,NULL,bathymetry,NULL
107782,NA,NH,NH,44.0677583,-71.75495826,3.8,1.5,2.615965556,NH_SUNAPEE,NULL,LAGOSNE,LAGOSNE
107786,NA,MA,MA,42.35205264,-71.97125652,7.619628162,NA,48.54761914,NULL,NULL,bathymetry,NULL
107810,NA,MA,MA,41.92154554,-70.70618922,5.2,2,9.941915158,NULL,NULL,LAGOSNE,LAGOSNE
107839,NA,NY,NY,43.79355946,-73.97713126,4,NA,31.90887907,NULL,NULL,LAGOSNE,NULL
107840,NA,NY,NY,43.84104837,-74.07793613,2,1,4.059287519,NULL,NULL,LAGOSNE,LAGOSNE
107841,NA,NY,NY,43.29083954,-73.96580967,23.7744,10.9728,639.994537,NULL,NULL,LAGOSUS,LAGOSUS
107850,NA,NY,NY,42.80017892,-73.91223402,3.1,NA,2.849226288,NULL,NULL,LAGOSNE,NULL
107852,NA,NY,NY,43.15147528,-73.91442695,2,1,2.549774728,NULL,NULL,LAGOSNE,LAGOSNE
107945,NA,MN,MN,47.00178289,-92.63820392,11.27407837,NA,57.9166379,NULL,NULL,bathymetry,NULL
107977,NA,MI,MI,45.90769792,-86.44973776,2,NA,5.783023612,NULL,NULL,LAGOSNE,NULL
107983,NA,MI,MI,46.69734737,-88.08192668,15.5,NA,19.68495867,Kendra Cheruvelil-undocumented,NULL,LAGOSNE,NULL
108016,NA,MI,MI,42.1132081,-84.45699654,7.62,NA,31.74694547,NULL,NULL,LAGOSNE,NULL
108124,NA,NY,NY,44.23317595,-74.66348094,13.7,5.4,11.88294271,NULL,NULL,LAGOSNE,LAGOSNE
108126,NA,NY,NY,44.01687912,-74.89700078,6.1,2.4,6.228857997,NULL,NULL,LAGOSNE,LAGOSNE
108128,NA,NY,NY,44.21575541,-75.25213525,9.1,3.2,4.806073591,NULL,NULL,LAGOSNE,LAGOSNE
108129,NA,NY,NY,43.74644542,-75.28815066,9,5,8.728090979,NULL,NULL,LAGOSNE,LAGOSNE
108135,NA,NY,NY,44.07935763,-74.85878978,6.1,2.7,7.064310792,NULL,NULL,LAGOSNE,LAGOSNE
108136,NA,NY,NY,44.25695475,-74.64514585,22,NA,174.7994814,NULL,NULL,LAGOSNE,NULL
108137,NA,NY,NY,44.0404175,-74.76330467,9.1,4.2,29.5457663,NULL,NULL,LAGOSNE,LAGOSNE
108138,NA,NY,NY,43.89966073,-74.57503555,22.5552,NA,361.6966708,NULL,NULL,LAGOSNE,NULL
108139,NA,NY,NY,44.28947836,-74.83554912,2,1,4.268010984,NULL,NULL,LAGOSNE,LAGOSNE
108276,NA,MN,MN,45.61535965,-94.8201956,8.035,NA,14.43441692,NULL,NULL,LAGOSNE,NULL
108283,NA,MN,MN,47.47589957,-94.40992948,1.524,NA,7.143749717,MN_MPCA_SECCHI,NULL,LAGOSNE,NULL
108285,NA,MN,MN,44.98026402,-93.78330657,2.3,NA,56.65378177,NULL,NULL,LAGOSNE,NULL
108313,NA,MN,MN,47.43126566,-93.6973518,13.4,NA,50.05129082,NULL,NULL,LAGOSNE,NULL
108320,NA,MN,MN,45.6984718,-94.71426438,18.28710747,NA,33.2569969,NULL,NULL,bathymetry,NULL
108331,NA,MN,MN,47.28999489,-93.49583983,10.34061146,NA,77.46855043,NULL,NULL,bathymetry,NULL
108335,NA,MN,MN,46.45584605,-94.3708494,3.622809649,NA,62.54316785,NULL,NULL,bathymetry,NULL
108337,NA,MN,MN,46.51664009,-94.33638675,5,NA,12.44374701,NULL,NULL,LAGOSNE,NULL
108338,NA,MN,MN,47.49946487,-94.6044027,10.66747952,NA,1439.978579,NULL,NULL,bathymetry,NULL
108390,NA,WI,WI,46.05927361,-91.72355751,3,NA,5.408974454,NULL,NULL,LAGOSNE,NULL
108396,NA,WI,WI,46.31809452,-91.68814067,8,NA,5.143283271,NULL,NULL,LAGOSNE,NULL
108631,NA,MN,MN,46.28893009,-96.07443262,3,2,15.02378469,NULL,NULL,LAGOSNE,LAGOSNE
108644,NA,MN,MN,47.66027236,-93.38271764,9,NA,31.34854284,NULL,NULL,LAGOSNE,NULL
108773,NA,ME,ME,45.83505306,-69.09286044,7.315199852,3,8.586312563,NULL,NULL,bathymetry,LAGOSNE
108777,NA,ME,ME,44.86775715,-70.55743272,9,3,6.358418967,NULL,NULL,LAGOSNE,LAGOSNE
108785,NA,ME,ME,45.30669189,-71.01030062,2.743200064,1,15.89212118,NULL,NULL,bathymetry,LAGOSNE
108793,NA,ME,ME,44.48227043,-68.96357234,3,1.8,18.50023609,NULL,NULL,LAGOSNE,LAGOSNE
108794,NA,ME,ME,45.17285895,-68.05550813,5.181600094,NA,74.32778125,NULL,NULL,bathymetry,NULL
108841,NA,RI,RI,41.52276092,-71.52137248,2,1,7.224176045,NULL,NULL,LAGOSNE,LAGOSNE
